created_at,id,id_str,full_text,truncated,display_text_range,entities,metadata,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,quoted_status_id,quoted_status_id_str,quoted_status,text,favorited_by,scopes,display_text_width,retweeted_status,quoted_status_permalink,quote_count,timestamp_ms,reply_count,filter_level,query,withheld_scope,withheld_copyright,withheld_in_countries,possibly_sensitive_appealable,lat,lng,coords_coords,bbox_coords,geo_coords
2022-12-05T11:19:08Z,1599725050160382e3,1599725050160381952,"Netflix décentralise ses flux pour mieux délivrer ses contenus. Carte de France de la répartition de OCA de la plate-forme : 

#FGIFrance2022 #Netflix #réseau #internet https://t.co/WGvFnfRpet",FALSE,168,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2,5,FALSE,FALSE,FALSE,fr,NA,NA,,"Netflix décentralise ses flux pour mieux délivrer ses contenus. Carte de France de la répartition de OCA de la plate-forme : 

#FGIFrance2022 #Netflix #réseau #internet https://t.co/WGvFnfRpet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,48.85883375,2.3470029500000003,"list(long = NA, lat = NA)","list(long = 2.34700295, lat = 48.85883375)","list(long = NA, lat = NA)"
2022-12-05T11:12:11Z,1599723303538524200,1599723303538524160,"""Netflix cooperative approach to efficient content delivery"" par Thomas Volmer @NetflixFR maintenant en direct du #FGIFrance2022

👉 Suivez en ligne sur @youtube https://t.co/i473mjSDN8 
👉 Participez sur Zoom https://t.co/nxRnZ6wTm9

#Netflix #Réseau #Internet #IoT #contenus https://t.co/RnZEhAxE9p",FALSE,274,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,4,4,FALSE,FALSE,FALSE,fr,NA,NA,,"""Netflix cooperative approach to efficient content delivery"" par Thomas Volmer @NetflixFR maintenant en direct du #FGIFrance2022

👉 Suivez en ligne sur @youtube https://t.co/i473mjSDN8 
👉 Participez sur Zoom https://t.co/nxRnZ6wTm9

#Netflix #Réseau #Internet #IoT #contenus https://t.co/RnZEhAxE9p",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,48.85883375,2.3470029500000003,"list(long = NA, lat = NA)","list(long = 2.34700295, lat = 48.85883375)","list(long = NA, lat = NA)"
2022-12-05T11:04:26Z,1599721352042541e3,1599721352042541057,"So nämlich 😅😅
Liebe die Serie🥰 #Empfehlung #Netflix #Wednesday #AddamsFamily 
via @dlfkultur https://t.co/S0mtNEEWh4",FALSE,92,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,1,FALSE,FALSE,FALSE,de,NA,NA,,"So nämlich 😅😅
Liebe die Serie🥰 #Empfehlung #Netflix #Wednesday #AddamsFamily 
via @dlfkultur https://t.co/S0mtNEEWh4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,54.489906000000005,9.0466785,"list(long = NA, lat = NA)","list(long = 9.0466785, lat = 54.489906)","list(long = NA, lat = NA)"
2022-12-05T10:59:04Z,1599720001967075300,1599720001967075328,📺🎬🇳🇴 #Trol #Netflix #Troll https://t.co/CwujIXO9rP,FALSE,26,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,3,FALSE,FALSE,FALSE,und,NA,NA,,📺🎬🇳🇴 #Trol #Netflix #Troll https://t.co/CwujIXO9rP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,40.5570393,-3.26353105,"list(long = NA, lat = NA)","list(long = -3.26353105, lat = 40.5570393)","list(long = NA, lat = NA)"
2022-12-05T10:57:29Z,1599719602853855200,1599719602853855232,"The perfect date , tavsiyeeedirr
#Netflix",FALSE,41,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,NA,tr,NA,NA,,"The perfect date , tavsiyeeedirr
#Netflix",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,37.00282625,35.284879849999996,"list(long = NA, lat = NA)","list(long = 35.28487985, lat = 37.00282625)","list(long = NA, lat = NA)"
2022-12-05T10:55:07Z,1599719009368563700,1599719009368563713,"いつの間にかNetflix版水曜どうでしょうのサイコロ1〜4が再アップされてて、1前編には2018年に赤平で収録された特別前枠後枠が追加されてたよ。他も微妙に未公開シーン追加されてるのかな。
#水曜どうでしょう #Netflix",FALSE,114,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,NA,ja,NA,NA,,"いつの間にかNetflix版水曜どうでしょうのサイコロ1〜4が再アップされてて、1前編には2018年に赤平で収録された特別前枠後枠が追加されてたよ。他も微妙に未公開シーン追加されてるのかな。
#水曜どうでしょう #Netflix",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,35.666851,139.69262600000002,"list(long = NA, lat = NA)","list(long = 139.692626, lat = 35.666851)","list(long = NA, lat = NA)"
2022-12-05T10:51:41Z,1599718143274152e3,1599718143274151936,"#TheSwimmers The sisters with their courage, bravery, and determination saved their lives and those of other #migrants who fled the war.
👉🏼 https://t.co/0H1dsxEEP2
#entertainment 
#TheWomanPost 
#TWPcommunity 
#weareempowering 
#Netflix https://t.co/62Cx9lFDUK",FALSE,236,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,2,FALSE,FALSE,FALSE,en,NA,NA,,"#TheSwimmers The sisters with their courage, bravery, and determination saved their lives and those of other #migrants who fled the war.
👉🏼 https://t.co/0H1dsxEEP2
#entertainment 
#TheWomanPost 
#TWPcommunity 
#weareempowering 
#Netflix https://t.co/62Cx9lFDUK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,4.262283502812155,-74.2436709985792,"list(long = NA, lat = NA)","list(long = -74.2436709985792, lat = 4.26228350281215)","list(long = NA, lat = NA)"
2022-12-05T10:33:21Z,1599713528881246200,1599713528881246208,"Лили Коллинз в промо туре третьего сезона «Эмили в Париже». 

#EmilyInParis #LilyCollins #Netflix https://t.co/qqJZNJaVMZ",FALSE,97,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,1,FALSE,FALSE,FALSE,ru,NA,NA,,"Лили Коллинз в промо туре третьего сезона «Эмили в Париже». 

#EmilyInParis #LilyCollins #Netflix https://t.co/qqJZNJaVMZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,40.153482499999996,47.68547345,"list(long = NA, lat = NA)","list(long = 47.68547345, lat = 40.1534825)","list(long = NA, lat = NA)"
2022-12-05T09:26:28Z,1599696699748159500,1599696699748159488,"黒ラッピングの山手線カッコいい‼️
#撮鉄 #山手線 #Netflix https://t.co/ih9U1GUXag",FALSE,35,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,1,FALSE,FALSE,FALSE,ja,NA,NA,,"黒ラッピングの山手線カッコいい‼️
#撮鉄 #山手線 #Netflix https://t.co/ih9U1GUXag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,37.6272855,140.92236050000002,"list(long = NA, lat = NA)","list(long = 140.9223605, lat = 37.6272855)","list(long = NA, lat = NA)"
2022-12-05T08:41:55Z,1599685488453222400,1599685488453222400,"🎬ノエルの日記(2022年アメリカ)
ジャスティン ハートリーを愛でる映画です。にしても、にしても！！ストーリーがなー、なんだかなー、薄いというかなんというか。なんでそこでご飯行く？いい感じになる？え？同じ部屋？嘘だろー！と突っ込みどころ満載！！軽く観れるからいっか。
#Netflix #映画",FALSE,147,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,NA,ja,NA,NA,,"🎬ノエルの日記(2022年アメリカ)
ジャスティン ハートリーを愛でる映画です。にしても、にしても！！ストーリーがなー、なんだかなー、薄いというかなんというか。なんでそこでご飯行く？いい感じになる？え？同じ部屋？嘘だろー！と突っ込みどころ満載！！軽く観れるからいっか。
#Netflix #映画",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,35.566894000000005,139.73951449999998,"list(long = NA, lat = NA)","list(long = 139.7395145, lat = 35.566894)","list(long = NA, lat = NA)"
2022-12-05T08:01:11Z,159967523627366e4,1599675236273659904,"For three years, #netflix followed ICE around the country, from New York to Texas to Arizona, watching agents conduct raids, debate enforcement tactics, and plot media strategy while blithely upending and ending lives.",FALSE,218,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1599668334290575400,1599668334290575361,1527024757090177e3,1527024757090177031,NikkiCo04351208,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,"For three years, #netflix followed ICE around the country, from New York to Texas to Arizona, watching agents conduct raids, debate enforcement tactics, and plot media strategy while blithely upending and ending lives.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,34.694002,-82.961163,"list(long = NA, lat = NA)","list(long = -82.961163, lat = 34.694002)","list(long = NA, lat = NA)"
2022-12-05T07:33:45Z,1599668334290575400,1599668334290575361,"Some of y'all should really #WATCH immigration nation on #Netflix! I don't give a Fk who you voted for it's not #relevant. It  captures questionable ICE tactics, shows ICE officers using lock picks to illegally enter residences without warrants and retaliating against local law",FALSE,278,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,"Some of y'all should really #WATCH immigration nation on #Netflix! I don't give a Fk who you voted for it's not #relevant. It  captures questionable ICE tactics, shows ICE officers using lock picks to illegally enter residences without warrants and retaliating against local law",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,34.694002,-82.961163,"list(long = NA, lat = NA)","list(long = -82.961163, lat = 34.694002)","list(long = NA, lat = NA)"
2022-12-05T07:24:52Z,1599666095287566300,1599666095287566337,"#GoodBye #Netflix it sms like in intial few parts @iamRashmika fcusd on Hindi then gave up..
1) girl we don't jdge lgge but you prtrayed a chrcter from Chandigarh
2) however good you are with Hindi when you are against @SrBachchan it seems you are at flaw.

Loved @WhoSunilGrover",FALSE,279,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,"#GoodBye #Netflix it sms like in intial few parts @iamRashmika fcusd on Hindi then gave up..
1) girl we don't jdge lgge but you prtrayed a chrcter from Chandigarh
2) however good you are with Hindi when you are against @SrBachchan it seems you are at flaw.

Loved @WhoSunilGrover",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,17.39503715,78.3852856,"list(long = NA, lat = NA)","list(long = 78.3852856, lat = 17.39503715)","list(long = NA, lat = NA)"
2022-12-05T07:15:10Z,1599663654978273300,1599663654978273285,"🎥  Hai già visto «Mr. Harrigan's Phone» [disponibile su #Netflix] ?

𝘌𝘤𝘤𝘰 𝘪𝘭 𝘮𝘪𝘰 𝘨𝘪𝘶𝘥𝘪𝘻𝘪𝘰 𝘴𝘪𝘯𝘵𝘦𝘵𝘪𝘤𝘰
- ᴠᴀʟᴜᴛᴀᴢɪᴏɴᴇ: mediocre 
- ᴠᴏᴛᴏ: 5-
- ᴠɪsɪᴏɴᴇ ᴄᴏɴsɪɢʟɪᴀᴛᴀ: 🪫

https://t.co/v7ywlYqsj4",FALSE,185,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,it,NA,NA,,"🎥  Hai già visto «Mr. Harrigan's Phone» [disponibile su #Netflix] ?

𝘌𝘤𝘤𝘰 𝘪𝘭 𝘮𝘪𝘰 𝘨𝘪𝘶𝘥𝘪𝘻𝘪𝘰 𝘴𝘪𝘯𝘵𝘦𝘵𝘪𝘤𝘰
- ᴠᴀʟᴜᴛᴀᴢɪᴏɴᴇ: mediocre 
- ᴠᴏᴛᴏ: 5-
- ᴠɪsɪᴏɴᴇ ᴄᴏɴsɪɢʟɪᴀᴛᴀ: 🪫

https://t.co/v7ywlYqsj4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,40.8351541,14.335773499999998,"list(long = NA, lat = NA)","list(long = 14.3357735, lat = 40.8351541)","list(long = NA, lat = NA)"
2022-12-05T06:33:08Z,1599653079271383e3,1599653079271383040,@VodkaWick Oui pas faux 😅 belle déception...ça devient habituel avec #Netflix,FALSE,77,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1599573011254083600,1599573011254083584,1455878439467196400,1455878439467196417,VodkaWick,,,,NA,FALSE,0,1,FALSE,FALSE,NA,fr,NA,NA,,@VodkaWick Oui pas faux 😅 belle déception...ça devient habituel avec #Netflix,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,43.57329205,3.83252185,"list(long = NA, lat = NA)","list(long = 3.83252185, lat = 43.57329205)","list(long = NA, lat = NA)"
2022-12-05T06:27:49Z,1599651738243723300,1599651738243723264,"رغم وجود عدة افلام تدعم #الكيان_الصهيوني الا ان هناك غضب كبير إسرائيلي من فيلم ""فرحة"" على نتفليكس حول النكبة الفلسطينية 🇵🇸 
#فرحة #نتفليكس #نتفلكس 

#Farha #Netflix https://t.co/8wxJKMZU8C",FALSE,164,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,2,FALSE,FALSE,FALSE,ar,NA,NA,,"رغم وجود عدة افلام تدعم #الكيان_الصهيوني الا ان هناك غضب كبير إسرائيلي من فيلم ""فرحة"" على نتفليكس حول النكبة الفلسطينية 🇵🇸 
#فرحة #نتفليكس #نتفلكس 

#Farha #Netflix https://t.co/8wxJKMZU8C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,26.3078141,50.2017608,"list(long = NA, lat = NA)","list(long = 50.2017608, lat = 26.3078141)","list(long = NA, lat = NA)"
2022-12-05T06:14:06Z,1599648287547498500,1599648287547498497,"La premisa es simple 02:00 AM. Mucho trabajo, café  y un pequeño amigo al que aún no pongo nombre.

Puede ser algo horrible para muchos, pero que @#$&amp;* me gusta lo que hago, no tengo que salir de casa y puedo ver #Netflix mientras tanto... En lo personal, estoy feliz y a la 💩 https://t.co/bIGMXIhHWJ",FALSE,280,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,es,NA,NA,,"La premisa es simple 02:00 AM. Mucho trabajo, café  y un pequeño amigo al que aún no pongo nombre.

Puede ser algo horrible para muchos, pero que @#$&amp;* me gusta lo que hago, no tengo que salir de casa y puedo ver #Netflix mientras tanto... En lo personal, estoy feliz y a la 💩 https://t.co/bIGMXIhHWJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,7.769494099999999,-72.21976090000001,"list(long = NA, lat = NA)","list(long = -72.2197609, lat = 7.7694941)","list(long = NA, lat = NA)"
2022-12-05T06:06:32Z,1599646383744483300,1599646383744483328,"🔴SOLD OUT New piece on @opensea ✨

""NETFLIX 2057""

📲 https://t.co/M2Zex4GDpS

1/1

My New @beeple Fake Collection Available on #OpenSeaNFT 

#nfts #nftcommunity #nftartists #NFTGiveaway #opensea #nftart #cryptolife #beeple #Disney #Netflix #MickeyMouse #DisneyDreamlightValley https://t.co/OzJK6F2Azh",FALSE,276,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,2,FALSE,FALSE,FALSE,en,NA,NA,,"🔴SOLD OUT New piece on @opensea ✨

""NETFLIX 2057""

📲 https://t.co/M2Zex4GDpS

1/1

My New @beeple Fake Collection Available on #OpenSeaNFT 

#nfts #nftcommunity #nftartists #NFTGiveaway #opensea #nftart #cryptolife #beeple #Disney #Netflix #MickeyMouse #DisneyDreamlightValley https://t.co/OzJK6F2Azh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,29.2784965,-89.36479800000001,"list(long = NA, lat = NA)","list(long = -89.364798, lat = 29.2784965)","list(long = NA, lat = NA)"
2022-12-05T06:01:23Z,1599645085515202600,1599645085515202560,"Farha is a movie depicting the catastrophe (Al Nakba) that happened to Muslims. Watch on Netflix before “they” take it down. 
#Farha #alnakba #Netflix https://t.co/pV8Db2lL8K",FALSE,150,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"Farha is a movie depicting the catastrophe (Al Nakba) that happened to Muslims. Watch on Netflix before “they” take it down. 
#Farha #alnakba #Netflix https://t.co/pV8Db2lL8K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,42.3527865,-83.099288,"list(long = NA, lat = NA)","list(long = -83.099288, lat = 42.3527865)","list(long = NA, lat = NA)"
2022-12-05T05:57:32Z,1599644120607121400,1599644120607121408,"@JennaOrtega curtindo um bailão aqui no Brasil🤭🇧🇷
#Wandinha #wednesdaynetflix #Netflix #CCXP2022 https://t.co/hIwJ4s6Gh8",FALSE,96,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,1621751556,1621751556,jennaortega,,,,NA,FALSE,0,0,FALSE,FALSE,TRUE,pt,NA,NA,,"@JennaOrtega curtindo um bailão aqui no Brasil🤭🇧🇷
#Wandinha #wednesdaynetflix #Netflix #CCXP2022 https://t.co/hIwJ4s6Gh8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,-23.682803,-46.5955455,"list(long = NA, lat = NA)","list(long = -46.5955455, lat = -23.682803)","list(long = NA, lat = NA)"
2022-12-05T05:49:25Z,1599642074789253e3,1599642074789253120,"Hyvää huomenta! Tänään olen ehtinyt jo oppia, että tietokoneiden sisällä asuu pieniä Snoop Doggeja. Kuinkas muiden maanantai?

#netflix #tietobotit https://t.co/G78vzoWgMS",FALSE,147,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,fi,NA,NA,,"Hyvää huomenta! Tänään olen ehtinyt jo oppia, että tietokoneiden sisällä asuu pieniä Snoop Doggeja. Kuinkas muiden maanantai?

#netflix #tietobotit https://t.co/G78vzoWgMS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,60.183343,24.675134999999997,"list(long = NA, lat = NA)","list(long = 24.675135, lat = 60.183343)","list(long = NA, lat = NA)"
2022-12-05T05:27:52Z,1599636653768724500,1599636653768724480,Puedo una y otra y otra vez ver en #Netflix #Solteras !!! Amo esta peli!!! De hecho creo que nadie ama más esta película que yo!!! Jajaja🙊❤️,FALSE,140,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,NA,es,NA,NA,,Puedo una y otra y otra vez ver en #Netflix #Solteras !!! Amo esta peli!!! De hecho creo que nadie ama más esta película que yo!!! Jajaja🙊❤️,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,25.676603450000002,-100.1961339,"list(long = NA, lat = NA)","list(long = -100.1961339, lat = 25.67660345)","list(long = NA, lat = NA)"
2022-12-05T05:18:22Z,1599634260486344700,1599634260486344707,"Tim burton beyin yapısının dışa vuruş şeklidir #wesnesday 
#Netflix https://t.co/rWEDRjiBFN",FALSE,67,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,1,FALSE,FALSE,FALSE,tr,NA,NA,,"Tim burton beyin yapısının dışa vuruş şeklidir #wesnesday 
#Netflix https://t.co/rWEDRjiBFN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,38.79454235,27.6391482,"list(long = NA, lat = NA)","list(long = 27.6391482, lat = 38.79454235)","list(long = NA, lat = NA)"
2022-12-05T05:08:17Z,1599631725667172400,1599631725667172352,"È appena uscito “Niente è come sembra”, il nuovo singolo di @colombre_giova.

Qualche dettaglio in più, su @youngtimeritalia 

#colombre #musicanuova #indie #postindie #nienteècomesembra #netflix #pilarfogliati https://t.co/yqBDDtvQ0e",FALSE,234,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,it,NA,NA,,"È appena uscito “Niente è come sembra”, il nuovo singolo di @colombre_giova.

Qualche dettaglio in più, su @youngtimeritalia 

#colombre #musicanuova #indie #postindie #nienteècomesembra #netflix #pilarfogliati https://t.co/yqBDDtvQ0e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,44.48873475,11.331655699999999,"list(long = NA, lat = NA)","list(long = 11.3316557, lat = 44.48873475)","list(long = NA, lat = NA)"
2022-12-05T05:07:53Z,1599631623317659600,1599631623317659648,YALL THIS IS ON NETFLIX AND ITS CALLED WEDNESDAY THERE ARE ONLY 8 EPISODES ITS A GREAT SHOW🤝🏼 #wednesdaynetflix #wednesdayaddams #Netflix #movie_night #movie https://t.co/CapM4PkmeG,FALSE,157,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,1,FALSE,FALSE,FALSE,en,NA,NA,,YALL THIS IS ON NETFLIX AND ITS CALLED WEDNESDAY THERE ARE ONLY 8 EPISODES ITS A GREAT SHOW🤝🏼 #wednesdaynetflix #wednesdayaddams #Netflix #movie_night #movie https://t.co/CapM4PkmeG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,18.1154073,-77.2759528,"list(long = NA, lat = NA)","list(long = -77.2759528, lat = 18.1154073)","list(long = NA, lat = NA)"
2022-12-05T04:25:57Z,1599621071317393400,1599621071317393408,"La serie de #Netflix “Los Entresijos de la FIFA” aclara muchos mitos y verdades.

La realidad es que a pesar de los actos de corrupción, el fútbol siempre va a ser más grande que sus problemas.

La pasión y amor al deporte deben ser los focos que orienten y guíen al balompie ⚽️",FALSE,278,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,NA,es,NA,NA,,"La serie de #Netflix “Los Entresijos de la FIFA” aclara muchos mitos y verdades.

La realidad es que a pesar de los actos de corrupción, el fútbol siempre va a ser más grande que sus problemas.

La pasión y amor al deporte deben ser los focos que orienten y guíen al balompie ⚽️",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,21.849459099999997,-102.327207,"list(long = NA, lat = NA)","list(long = -102.327207, lat = 21.8494591)","list(long = NA, lat = NA)"
2022-12-05T04:21:53Z,1599620047864897500,1599620047864897536,Como sangue 🩸 e água 💧é bom !! Merece muito mais reconhecimento!! #Netflix,FALSE,74,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,NA,pt,NA,NA,,Como sangue 🩸 e água 💧é bom !! Merece muito mais reconhecimento!! #Netflix,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,-20.4273295,-40.3751671,"list(long = NA, lat = NA)","list(long = -40.3751671, lat = -20.4273295)","list(long = NA, lat = NA)"
2022-12-05T03:51:53Z,1599612498302230500,1599612498302230530,"Recomendo #TrollDaMontanha da #Netflix filme bom, nos prende do início ao fim! 👍🏼 https://t.co/mY5DHCorpn",FALSE,81,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,pt,NA,NA,,"Recomendo #TrollDaMontanha da #Netflix filme bom, nos prende do início ao fim! 👍🏼 https://t.co/mY5DHCorpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,-9.48200675,-35.864577,"list(long = NA, lat = NA)","list(long = -35.864577, lat = -9.48200675)","list(long = NA, lat = NA)"
2022-12-05T03:22:34Z,1599605118252392400,1599605118252392449,Playing with my pussy watching Wednesday on Netflix #netflixandchill #Netflix #wenesday,FALSE,87,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,8,FALSE,FALSE,NA,en,NA,NA,,Playing with my pussy watching Wednesday on Netflix #netflixandchill #Netflix #wenesday,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,38.89860285,-77.0143985,"list(long = NA, lat = NA)","list(long = -77.0143985, lat = 38.89860285)","list(long = NA, lat = NA)"
2022-12-05T03:06:40Z,1599601119659167700,1599601119659167746,Wednesday is ⭐️⭐️⭐️⭐️ #Netflix + 🥡🥢,FALSE,35,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,Wednesday is ⭐️⭐️⭐️⭐️ #Netflix + 🥡🥢,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,37.945212,-122.5446755,"list(long = NA, lat = NA)","list(long = -122.5446755, lat = 37.945212)","list(long = NA, lat = NA)"
2022-12-05T02:53:26Z,1599597789172093e3,1599597789172092928,"#TheSwimmers #Netflix
https://t.co/D6BBfXFmBm https://t.co/D6BBfXFmBm",FALSE,69,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,1,FALSE,FALSE,FALSE,und,NA,NA,,"#TheSwimmers #Netflix
https://t.co/D6BBfXFmBm https://t.co/D6BBfXFmBm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,37.663817,-120.987468,"list(long = NA, lat = NA)","list(long = -120.987468, lat = 37.663817)","list(long = NA, lat = NA)"
